id,birth_year,vocation,sun_deg,moon_deg,mercury_deg,venus_deg,mars_deg,jupiter_deg,saturn_deg,uranus_deg,neptune_deg,pluto_deg,aspects
593,1988,Engineer,43.8184,186.5863,43.5706,45.475,15.6473,259.6393,16.9073,330.6209,191.6677,113.8471,Sun conj Mercury; Sun conj Venus; Mercury conj Venus; Mars conj Saturn
594,1992,Engineer,70.0589,29.4512,74.0808,24.4946,265.4799,352.1144,152.5753,26.7985,89.9943,59.2134,Sun conj Mercury; Moon conj Venus; Mars sq Jupiter
595,1989,Scientist,22.6239,10.0342,18.813,336.9301,286.9995,336.6219,302.5827,88.9753,170.4875,345.169,Sun conj Mercury; Sun sq Mars; Mercury sq Mars; Venus conj Jupiter
596,1981,Scientist,295.7882,187.083,281.0458,254.7876,215.9873,157.8706,34.4415,160.7242,44.9375,350.8292,Moon sq Mercury; Mars opp Saturn
597,1981,Pilot,135.8622,249.6109,151.6904,93.8145,288.8594,19.724,219.8659,155.462,36.6579,20.0844,Sun sq Saturn; Mars sq Jupiter
598,1981,Engineer,106.17,137.324,83.5365,130.3585,83.9203,215.8473,237.5007,3.8184,138.2112,286.2593,Moon conj Venus; Mercury conj Mars; Venus sq Jupiter
599,1999,Pilot,222.923,122.2619,247.4278,250.0842,163.4676,118.1497,69.2933,36.9683,214.263,24.316,Moon conj Jupiter; Mercury conj Venus; Mercury opp Saturn; Venus sq Mars; Venus opp Saturn; Mars sq Saturn
600,1986,Scientist,325.5732,183.2033,317.4751,323.7875,223.5063,66.9324,49.5622,15.8655,45.9651,210.428,Sun conj Venus; Mercury conj Venus; Mercury sq Mars; Mercury sq Saturn; Venus sq Saturn; Mars opp Saturn
601,1996,Engineer,345.5069,271.5745,334.9334,22.4882,279.1784,53.0673,111.1228,123.4441,132.7788,2.9095,Moon conj Mars; Venus sq Saturn
602,1998,Scientist,236.7637,85.4594,254.6379,242.4708,19.6586,123.7738,351.5439,230.5997,72.454,24.6254,Sun conj Venus; Moon sq Saturn
603,1986,Scientist,240.4297,250.1214,267.4174,250.0068,119.2124,208.2279,346.7034,221.7971,150.7303,58.4208,Moon conj Venus; Mars sq Jupiter
604,1994,Scientist,315.398,327.7955,315.1701,355.7135,229.9561,249.5594,167.9532,76.7299,173.0686,276.6054,Sun conj Mercury; Sun sq Mars; Mercury sq Mars; Venus opp Saturn
605,1990,Engineer,290.6177,135.3282,285.0352,321.9218,2.4211,3.5612,128.8392,199.689,51.2647,158.5469,Sun conj Mercury; Moon opp Venus; Moon conj Saturn; Mars conj Jupiter
606,2000,Engineer,210.8471,275.5918,185.3058,165.6969,71.217,62.6928,318.7376,258.7812,122.3343,199.6218,Moon sq Mercury; Venus sq Mars
607,1985,Scientist,70.5555,63.3879,57.2157,32.2698,299.3205,49.4077,235.7529,318.6041,121.818,75.6855,Sun conj Moon; Moon conj Mercury; Moon opp Saturn; Mercury conj Jupiter; Mercury opp Saturn; Venus sq Mars; Jupiter opp Saturn
608,1994,Pilot,86.454,237.9271,111.159,132.2558,359.1702,317.399,316.2196,23.5359,51.9956,332.696,Sun sq Mars; Venus opp Jupiter; Venus opp Saturn; Jupiter conj Saturn
609,1986,Engineer,69.0053,136.1504,61.9636,78.562,351.7134,88.0379,16.6303,221.7701,68.0768,192.7686,Sun conj Mercury; Venus sq Mars
610,1984,Engineer,117.965,19.1732,134.5193,153.7588,306.5409,348.6184,318.9003,75.3255,29.3068,169.4402,Mercury opp Mars; Mercury opp Saturn
611,1999,Engineer,23.3543,183.101,37.4275,37.2812,183.2971,179.4916,167.1362,115.8563,134.5963,250.0235,Moon conj Mars; Moon conj Jupiter; Mercury conj Venus; Mars conj Jupiter
612,1995,Scientist,170.5529,209.2272,178.2868,198.4529,233.9054,74.5919,322.1585,162.7488,84.3785,78.6937,Sun conj Mercury; Sun sq Jupiter; Mars sq Saturn
613,1993,Scientist,319.9352,205.6933,344.3232,307.8495,198.1987,48.3589,30.2501,160.0219,126.567,210.2264,Sun sq Jupiter; Moon conj Mars; Moon opp Saturn
614,1994,Engineer,184.4144,121.0946,181.6788,177.9349,132.3043,179.1155,98.287,8.8986,159.0079,95.625,Sun conj Mercury; Sun conj Venus; Sun conj Jupiter; Sun sq Saturn; Mercury conj Venus; Mercury conj Jupiter; Venus conj Jupiter
615,1982,Pilot,129.2735,29.6707,148.4592,130.5014,231.7156,282.9144,333.5781,35.4273,25.6855,13.7813,Sun conj Venus; Mercury opp Saturn
616,1986,Scientist,120.1528,243.0386,106.1541,143.6931,276.6538,304.3614,68.6313,217.4523,49.6314,307.7997,Sun opp Jupiter; Moon opp Saturn
617,1997,Scientist,328.4577,296.0312,344.3129,319.2236,146.0731,208.7834,235.9111,169.9214,184.5529,274.0178,Sun opp Mars; Sun sq Saturn; Moon sq Jupiter; Venus opp Mars; Mars sq Saturn
618,1984,Pilot,311.5678,260.4009,295.3208,286.0052,211.3213,198.9415,168.7458,293.1832,122.6374,30.9153,Moon sq Saturn; Venus sq Jupiter
619,1986,Engineer,154.3655,150.3676,150.9316,188.2481,10.8375,50.0221,314.5501,110.0059,265.6098,179.9281,Sun conj Moon; Sun conj Mercury; Moon conj Mercury; Venus opp Mars; Jupiter sq Saturn
620,1991,Engineer,122.336,150.893,132.7387,113.0594,280.3116,193.5374,117.3886,8.3663,282.7288,331.9719,Sun conj Saturn; Venus conj Saturn; Mars sq Jupiter
621,1984,Pilot,351.8076,357.9327,355.6263,20.5256,328.9508,206.5963,140.7189,137.2747,341.5294,22.9353,Sun conj Moon; Sun conj Mercury; Moon conj Mercury; Venus opp Jupiter
622,1992,Scientist,67.8019,39.1098,71.6948,63.1493,322.1078,33.5669,37.5527,199.0464,11.5413,248.0488,Sun conj Mercury; Sun conj Venus; Moon conj Jupiter; Moon conj Saturn; Jupiter conj Saturn
623,1995,Pilot,9.6619,71.6395,32.6972,358.7077,74.1212,104.798,188.7825,163.6789,132.7148,3.977,Sun sq Jupiter; Sun opp Saturn; Moon conj Mars
624,1990,Engineer,309.4946,147.91,290.2886,272.1261,193.1231,172.1704,24.7547,343.8348,311.6518,46.7756,Mercury sq Saturn
625,1986,Engineer,111.5126,239.3254,92.4043,118.7214,111.7129,73.0702,258.0379,165.2243,72.613,356.7906,Sun conj Venus; Sun conj Mars; Venus conj Mars; Jupiter opp Saturn
626,1994,Engineer,23.0292,143.7253,40.2529,25.5114,327.7089,316.5262,165.6736,207.4078,265.4247,103.6482,Sun conj Venus; Moon opp Mars; Moon opp Jupiter
627,1994,Engineer,124.8415,303.3502,141.2129,114.3861,296.4347,305.9438,149.419,64.6481,222.3851,155.5476,Sun opp Moon; Sun opp Jupiter; Moon conj Mars; Moon conj Jupiter; Venus opp Mars
628,1992,Engineer,327.8999,204.7015,321.9388,10.6859,86.2903,313.3943,98.5595,226.11,105.0803,329.8667,Sun conj Mercury; Venus sq Saturn
629,1986,Scientist,327.1451,148.0601,341.8093,290.7833,132.7435,271.9429,181.5821,280.6238,147.6346,59.3421,Sun opp Moon; Jupiter sq Saturn
630,1986,Pilot,182.1832,166.3803,158.2822,200.8539,269.905,137.216,268.5447,308.0783,142.8028,3.8655,Sun sq Mars; Sun sq Saturn; Mars conj Saturn
631,1983,Pilot,255.2759,241.3064,253.2736,251.5661,29.7175,236.5281,256.8894,157.5805,169.4836,100.4911,Sun conj Mercury; Sun conj Venus; Sun conj Saturn; Moon conj Jupiter; Mercury conj Venus; Mercury conj Saturn; Venus conj Saturn
632,1985,Engineer,61.4121,6.5038,39.0409,41.65,192.4754,140.7058,27.9307,274.8921,243.8579,55.2587,Moon opp Mars; Mercury conj Venus
633,1991,Pilot,64.0585,191.6276,60.8137,20.6431,228.5245,188.2348,238.5144,237.6145,37.0056,248.5248,Sun conj Mercury; Sun opp Saturn; Moon conj Jupiter; Mercury opp Saturn
634,1994,Engineer,18.8695,1.6797,34.1244,44.5125,334.3754,134.8721,85.8745,32.8991,151.8058,356.1446,Moon sq Saturn; Venus sq Jupiter
635,1990,Pilot,295.3896,244.7854,270.9272,339.4291,34.7772,300.7386,239.0792,260.6441,15.8445,184.5,Sun conj Jupiter; Moon sq Venus; Moon conj Saturn; Mars sq Jupiter
636,1990,Engineer,116.1646,225.6431,123.1464,157.8601,142.223,154.0369,83.6669,38.1187,116.4124,5.398,Sun conj Mercury; Venus conj Jupiter
637,2000,Pilot,113.8465,140.1072,111.5379,72.184,293.4306,233.9802,132.8328,24.2393,78.6819,108.5523,Sun conj Mercury; Sun opp Mars; Moon sq Jupiter; Moon conj Saturn; Mercury opp Mars
638,1999,Scientist,179.8474,356.5707,191.7491,207.8083,332.0006,204.9138,90.6985,34.108,116.7675,227.1146,Sun opp Moon; Sun sq Saturn; Moon sq Saturn; Venus conj Jupiter
639,1992,Scientist,244.0442,350.0521,254.8925,227.9207,228.7272,318.2281,114.4681,306.5595,173.5669,120.6379,Moon sq Mercury; Venus conj Mars; Venus sq Jupiter; Mars sq Jupiter
640,1999,Scientist,328.3572,161.6082,328.9746,351.5713,181.2312,253.6665,4.785,7.6368,273.2188,44.6602,Sun conj Mercury; Moon sq Jupiter; Mars opp Saturn
641,1987,Engineer,265.6488,272.6085,272.3557,223.4014,134.8285,106.7813,54.6014,73.5787,13.6464,332.4273,Sun conj Moon; Sun conj Mercury; Moon conj Mercury; Venus sq Mars
642,1999,Pilot,355.8785,315.8395,335.3974,338.3622,283.3095,14.2587,285.0407,149.3616,292.5758,270.1983,Mercury conj Venus; Mars sq Jupiter; Mars conj Saturn; Jupiter sq Saturn
643,1987,Scientist,304.8965,194.1522,327.6679,320.7371,89.4017,247.4459,259.0208,218.9028,137.3349,115.7893,Mercury conj Venus
644,1994,Pilot,226.7217,176.9912,252.1267,183.724,357.1245,337.7788,45.202,62.5233,197.585,286.2839,Sun opp Saturn; Moon conj Venus; Moon opp Mars; Mercury sq Jupiter; Venus opp Mars
645,1986,Engineer,85.0716,28.1392,97.671,66.9721,259.8026,88.173,63.5168,89.629,102.727,161.3776,Sun opp Mars; Sun conj Jupiter; Venus conj Saturn
646,2000,Engineer,72.5044,173.2215,97.7611,59.0242,135.9783,169.4569,152.171,219.3819,156.035,56.1162,Moon conj Jupiter; Venus sq Saturn
647,1995,Engineer,7.132,137.311,26.9584,31.9824,331.7517,214.266,55.0075,261.5934,92.625,166.9144,Mercury conj Venus; Mercury opp Jupiter; Venus opp Jupiter
648,1994,Engineer,101.9613,202.3712,100.8886,85.9517,257.3508,70.4577,329.8075,1.505,310.1958,262.9327,Sun conj Mercury; Mars opp Jupiter
649,1991,Scientist,176.9233,333.2488,201.5793,222.0906,134.3322,176.2384,230.7775,211.7912,147.1635,13.9777,Sun conj Jupiter; Venus sq Mars
650,1983,Physician,138.5374,203.6191,121.4141,132.422,91.893,328.711,260.0083,183.459,175.9039,247.8562,Sun conj Venus
651,1981,Scientist,234.3263,333.5468,247.5235,209.5922,12.4227,292.7255,227.143,243.5132,251.0897,232.3201,Sun conj Saturn; Moon sq Mercury
652,1988,Physician,217.9568,339.9355,198.2094,193.7086,208.203,238.5377,58.1139,42.023,33.2301,256.1794,Mercury conj Venus; Jupiter opp Saturn
653,1992,Pilot,143.1601,211.0178,165.6158,144.9396,67.9764,152.2601,298.7098,91.0336,108.799,348.366,Sun conj Venus; Moon sq Saturn; Venus conj Jupiter; Mars sq Jupiter
654,1992,Scientist,210.9887,264.216,225.1266,251.7235,312.9905,39.3387,206.1402,287.1122,293.1221,96.8477,Sun conj Saturn; Mercury sq Mars; Mercury opp Jupiter; Mars sq Jupiter
655,1986,Pilot,334.8061,355.3292,352.5239,286.9576,25.1429,250.674,188.9863,235.6276,263.8952,61.4283,Sun sq Jupiter; Moon conj Mercury
656,1991,Physician,67.104,48.3595,66.3464,67.3549,39.6858,204.1532,76.5264,72.3387,269.9697,291.3043,Sun conj Mercury; Sun conj Venus; Mercury conj Venus
657,1986,Engineer,93.3667,147.1653,100.4696,105.3111,312.6103,59.8054,105.5252,135.9823,99.6344,123.1747,Sun conj Mercury; Moon sq Jupiter; Mercury conj Venus; Mercury conj Saturn; Venus conj Saturn
658,1998,Pilot,84.5208,174.67,99.1107,37.4335,95.7891,343.8769,239.516,284.1146,15.0694,75.9846,Sun sq Moon; Mercury conj Mars
659,1980,Scientist,135.2397,187.2267,161.1149,112.7599,174.9334,272.4882,217.5738,121.1581,245.4696,123.5079,Moon sq Jupiter
660,1990,Engineer,294.065,338.7568,303.3094,282.3948,20.607,128.1705,118.8919,36.0639,164.4909,251.391,Sun sq Mars; Sun opp Saturn; Mercury opp Jupiter; Mercury opp Saturn
661,1984,Scientist,9.245,44.242,10.9602,52.5469,270.5183,89.4736,162.6905,247.0266,313.1471,185.369,Sun conj Mercury; Mars opp Jupiter
662,1986,Engineer,1.1265,115.9861,8.618,36.9762,349.0551,264.8927,244.0546,84.0811,174.433,266.1137,Sun conj Mercury; Mars sq Jupiter
663,1982,Pilot,125.4002,171.4039,134.2672,144.5522,36.1641,138.5491,218.5826,256.2991,313.1491,315.4442,Sun sq Mars; Sun sq Saturn; Mercury conj Jupiter; Mercury sq Saturn; Venus conj Jupiter; Mars opp Saturn
664,1996,Engineer,11.4285,179.253,348.3055,43.3345,358.6697,355.3991,168.0491,322.7071,343.8184,173.5807,Moon opp Mars; Moon opp Jupiter; Mercury conj Jupiter; Mercury opp Saturn; Mars conj Jupiter; Jupiter opp Saturn
665,1997,Scientist,86.7246,76.1907,100.9067,102.0601,32.1955,156.5616,257.6755,57.6847,334.4282,324.9535,Moon opp Saturn; Mercury conj Venus
666,1988,Scientist,79.3354,92.7463,78.0083,117.4964,44.3153,48.8723,192.4356,261.1492,32.559,249.0424,Sun conj Mercury; Mars conj Jupiter
667,1987,Engineer,335.4408,275.8815,341.0788,349.2635,135.7237,258.2794,264.9609,137.3942,231.1568,202.284,Sun conj Mercury; Venus sq Jupiter; Venus sq Saturn; Jupiter conj Saturn
668,1993,Pilot,291.0411,266.6092,315.5249,314.5244,41.7982,132.3853,307.1989,343.4647,207.6901,0.6043,Mercury conj Venus; Mercury sq Mars; Mercury opp Jupiter; Venus sq Mars; Venus opp Jupiter; Venus conj Saturn; Mars sq Jupiter; Mars sq Saturn; Jupiter opp Saturn
669,1981,Engineer,212.4215,68.3488,206.1577,205.0966,277.6611,287.1065,336.2131,45.4707,238.9474,212.6794,Sun conj Mercury; Sun conj Venus; Moon sq Saturn; Mercury conj Venus
670,1983,Scientist,142.3125,193.7855,140.1062,108.2037,339.4404,301.398,179.9398,164.0824,216.5275,52.5135,Sun conj Mercury; Moon sq Venus
671,1981,Scientist,215.5969,111.2009,243.0557,179.4495,358.8655,254.348,172.1818,298.3274,178.2092,253.4906,Venus opp Mars; Venus conj Saturn; Mars opp Saturn
672,1992,Scientist,21.1725,54.9728,33.3114,54.5872,336.3958,81.0258,264.8612,332.3368,279.3739,308.4404,Moon conj Venus; Jupiter opp Saturn
673,1992,Pilot,107.6766,57.3096,80.8843,97.3361,152.0775,170.4318,125.3906,140.8906,25.8564,261.6317,Moon sq Mars; Mercury sq Jupiter
674,1989,Scientist,250.6955,308.2508,244.7467,215.2619,270.8159,208.9381,289.8258,305.9315,255.4515,164.7117,Sun conj Mercury; Moon sq Venus; Venus conj Jupiter
675,1985,Scientist,207.7767,159.0781,206.7934,245.9096,75.5159,289.569,70.4358,234.4457,130.4013,308.2109,Sun conj Mercury; Moon sq Venus; Moon sq Saturn; Venus opp Saturn; Mars conj Saturn
676,1983,Pilot,244.1944,355.8543,224.4603,287.4326,153.76,302.9976,333.3547,34.5772,350.6972,64.6678,Sun sq Mars; Sun sq Saturn; Mars opp Saturn
677,1981,Scientist,42.2449,185.5567,33.2001,35.8917,53.4846,260.1182,88.2004,42.7689,142.7921,108.9683,Sun conj Venus; Mercury conj Venus
678,1999,Engineer,343.6399,235.0069,336.6607,2.0522,286.3171,237.0668,279.9831,311.3625,234.1119,99.0778,Sun conj Mercury; Moon conj Jupiter; Mars conj Saturn
679,2000,Engineer,160.2426,4.1769,138.7737,123.9595,230.9074,327.0522,80.9766,211.2662,355.4458,172.6194,Mercury sq Mars
680,1983,Pilot,285.9637,174.3089,294.0611,279.5948,205.7123,35.7989,22.8594,327.197,286.2809,66.5603,Sun conj Venus; Mercury sq Mars; Mercury sq Saturn; Mars opp Saturn
681,1980,Engineer,141.7668,294.2866,157.6413,144.6552,23.0154,301.3718,194.0334,294.7779,234.6122,271.263,Sun conj Venus; Moon sq Mars; Moon conj Jupiter
682,1986,Engineer,347.6452,323.1368,329.7624,357.159,64.7775,199.6998,288.1847,44.2963,46.3738,74.2428,Moon conj Mercury; Mercury sq Mars; Jupiter sq Saturn
683,1985,Scientist,31.6155,92.4338,45.7874,351.7381,44.8982,107.4881,347.8594,61.7772,351.7571,236.9374,Mercury conj Mars; Venus conj Saturn
684,1987,Engineer,108.216,186.9995,124.0529,123.4951,160.1713,207.7457,250.2365,188.1599,354.967,126.7622,Mercury conj Venus; Venus sq Jupiter; Mars sq Saturn
685,1997,Engineer,183.8125,247.6549,192.9191,140.1071,13.2242,51.0002,308.1907,77.4767,48.3149,198.7454,Mercury opp Mars; Venus sq Jupiter
686,1998,Engineer,129.2635,46.2572,136.113,88.402,91.7883,137.4416,325.3176,144.0214,29.9715,91.5046,Sun conj Mercury; Moon sq Mercury; Moon sq Jupiter; Mercury conj Jupiter; Venus conj Mars; Jupiter opp Saturn
687,1993,Scientist,338.4718,226.6446,325.5581,351.2513,232.4056,257.2002,202.9112,233.1976,184.1139,59.0555,Moon conj Mars; Mercury sq Mars; Venus sq Jupiter
688,1984,Engineer,113.8897,283.6023,107.1105,158.4354,89.0992,97.2451,191.3293,246.2325,146.4413,118.5687,Sun conj Mercury; Moon opp Mercury; Moon opp Jupiter; Moon sq Saturn; Mercury sq Saturn; Jupiter sq Saturn
689,1982,Scientist,130.615,120.0662,117.9172,166.0251,81.2756,3.5508,135.7762,348.7585,136.3076,37.801,Sun conj Saturn; Moon conj Mercury; Venus sq Mars
690,1983,Engineer,63.2633,110.3578,81.2585,62.2667,190.4256,252.164,311.5434,198.5552,218.6881,322.7653,Sun conj Venus
691,1985,Scientist,114.4787,270.6742,96.5964,143.8629,244.0123,283.9491,198.6018,317.5276,144.9545,213.2316,Sun sq Saturn; Moon opp Mercury; Mercury opp Jupiter; Jupiter sq Saturn
692,1988,Engineer,3.4191,55.9769,342.4957,351.784,264.7521,19.0313,261.1509,350.8199,254.7009,89.6802,Venus sq Mars; Venus sq Saturn; Mars conj Saturn
693,1999,Scientist,150.5677,164.8032,147.1495,136.5519,168.7197,103.2551,342.9419,187.4141,258.6481,332.5723,Sun conj Mercury; Moon conj Mars; Moon opp Saturn; Mars opp Saturn
694,1987,Scientist,109.8675,146.3453,99.3807,70.521,28.611,262.7831,340.1521,59.4407,20.6681,267.6274,Venus sq Saturn
695,1997,Pilot,334.652,291.0049,307.2509,17.6981,243.7319,335.6789,49.1142,179.2099,246.6439,243.6387,Sun sq Mars; Sun conj Jupiter; Moon sq Venus; Mars sq Jupiter
696,1997,Scientist,251.2375,145.9697,257.7496,290.6826,268.5302,257.0976,252.933,269.8805,87.9214,266.0339,Sun conj Mercury; Sun conj Jupiter; Sun conj Saturn; Mercury conj Jupiter; Mercury conj Saturn; Jupiter conj Saturn
697,1996,Pilot,246.2681,161.5147,227.7059,287.5659,274.9358,325.3675,62.9331,132.1383,47.9948,127.185,Sun sq Moon; Sun opp Saturn
698,1981,Engineer,152.18,136.4741,145.0839,115.0504,329.0563,89.9155,194.0831,275.909,42.4315,107.7041,Sun conj Mercury; Sun opp Mars; Mercury opp Mars
699,1989,Scientist,95.3103,0.8044,102.6562,85.0979,332.3003,334.4792,345.2886,185.5904,321.6304,336.7492,Sun sq Moon; Sun conj Mercury; Moon sq Venus; Mars conj Jupiter
700,1999,Scientist,305.4066,165.7274,294.1143,267.6944,125.8998,260.0761,144.7445,3.1909,155.0894,71.116,Sun opp Mars; Moon sq Jupiter; Venus conj Jupiter
701,1996,Engineer,185.1547,55.3358,164.0899,183.9463,56.0269,236.388,81.3943,142.3292,107.7426,154.2029,Sun conj Venus; Moon conj Mars; Moon opp Jupiter; Mars opp Jupiter
702,1985,Scientist,193.1139,97.0134,220.5185,208.1167,158.1684,50.3548,268.9528,2.0917,318.0875,255.319,
703,1983,Scientist,68.2441,14.4923,62.3387,91.6608,324.3592,57.7125,71.6371,172.5462,239.4874,95.6879,Sun conj Mercury; Sun conj Saturn; Mercury conj Jupiter; Mars sq Jupiter
704,1993,Physician,176.0644,178.4043,186.2417,140.2981,270.3924,280.9215,143.9554,261.358,267.0816,297.2302,Sun conj Moon; Sun sq Mars; Moon conj Mercury; Moon sq Mars; Mercury sq Mars; Mercury sq Jupiter; Venus conj Saturn
705,1984,Pilot,39.5038,38.8367,12.6883,6.4358,180.0003,276.2586,85.1418,244.1917,123.1708,351.5179,Sun conj Moon; Mercury conj Venus; Venus opp Mars; Venus sq Jupiter; Mars sq Saturn
706,1980,Engineer,156.3583,104.208,155.5703,181.4047,89.189,54.8985,184.0463,89.808,276.0219,311.1001,Sun conj Mercury; Venus sq Mars; Venus conj Saturn; Mars sq Saturn
707,1987,Engineer,239.879,154.4972,238.417,267.0198,37.1034,262.9644,219.9962,67.9208,307.7539,226.4068,Sun sq Moon; Sun conj Mercury; Venus conj Jupiter; Mars opp Saturn
708,1984,Scientist,82.5783,47.6265,56.7268,129.6566,334.4754,153.4691,221.9282,32.7368,18.3439,146.627,Moon opp Saturn; Venus sq Saturn; Mars opp Jupiter
709,1989,Pilot,252.0572,352.8448,236.4766,244.9605,22.0859,153.7462,18.596,39.6198,130.8874,339.4795,Sun conj Venus; Venus sq Jupiter; Mars conj Saturn
710,1993,Pilot,88.9087,65.4306,60.9387,104.3101,115.7903,102.7141,100.8574,218.3479,155.1267,90.8147,Moon conj Mercury; Venus conj Jupiter; Venus conj Saturn; Jupiter conj Saturn
711,1995,Pilot,130.8892,109.5684,108.3149,84.2008,198.6366,310.3107,119.2362,266.8652,130.0986,280.371,Sun opp Jupiter; Moon conj Mercury; Moon sq Mars; Mercury sq Mars
712,1996,Engineer,217.697,85.7708,205.15,225.7924,31.4032,38.2916,226.6411,216.6606,14.774,348.5989,Sun opp Mars; Sun opp Jupiter; Mercury opp Mars; Venus opp Jupiter; Venus conj Saturn; Mars conj Jupiter
713,2000,Scientist,294.2673,160.4771,271.791,336.6818,222.8437,108.5315,170.7115,273.9557,192.0807,55.322,Sun opp Jupiter; Moon opp Venus
714,1984,Engineer,69.0144,198.1784,55.1559,105.2137,307.2378,326.4533,351.0454,322.1687,161.4536,258.2373,Moon sq Venus; Mercury sq Jupiter
715,1993,Scientist,24.3751,150.8415,48.5297,24.7465,7.875,215.6953,250.8142,46.4163,16.3603,203.8229,Sun conj Venus
716,1986,Pilot,266.6575,143.0978,277.0004,302.202,349.7538,59.5866,270.262,138.2942,280.574,144.3056,Sun conj Saturn; Mercury conj Saturn
717,1988,Pilot,74.4929,1.2962,78.5191,83.3357,3.1901,334.3058,184.6064,181.3744,259.4085,93.1805,Sun conj Mercury; Moon conj Mars; Moon opp Saturn; Mercury conj Venus; Mars opp Saturn
718,1987,Engineer,106.6909,96.6653,85.3607,80.1882,192.0837,105.0636,230.2615,339.1366,99.9923,47.8697,Sun sq Mars; Sun conj Jupiter; Moon sq Mars; Mercury conj Venus; Mars sq Jupiter
719,1981,Engineer,231.2687,89.6429,249.3797,234.5898,0.504,125.0863,217.8574,132.8797,29.9686,253.9662,Sun conj Venus; Moon sq Mars; Jupiter sq Saturn
720,1997,Engineer,95.0537,48.1002,117.3605,75.3637,354.6941,225.3439,3.7469,127.9739,262.9716,100.6883,Sun sq Saturn; Moon opp Jupiter
721,1988,Engineer,349.7777,193.4599,16.5884,16.4835,280.9847,38.3194,268.4771,137.5132,235.3769,313.2093,Moon opp Mercury; Moon opp Venus; Moon sq Mars; Mercury conj Venus; Mercury sq Mars; Venus sq Mars
722,2000,Scientist,217.563,74.2172,214.3254,200.6923,73.4107,226.7282,308.9597,142.3668,160.5801,262.7323,Sun conj Mercury; Sun sq Saturn; Moon conj Mars; Mercury sq Saturn
723,1993,Scientist,132.7104,33.7288,114.8752,102.4731,310.4468,67.9896,176.5866,262.6128,233.1231,7.577,Sun opp Mars
724,1985,Scientist,318.6911,294.2997,329.1836,288.7245,51.668,153.5022,163.8087,232.2428,144.9015,260.7505,Sun sq Mars; Moon conj Venus; Mercury opp Jupiter
725,1984,Scientist,261.6353,290.8774,267.4197,249.9113,7.4577,297.5624,274.8405,232.0136,15.7464,89.4035,Sun conj Mercury; Moon conj Jupiter; Mercury conj Saturn; Mars sq Saturn
726,1982,Scientist,96.3563,215.8694,112.7308,49.2584,284.9979,195.2533,294.5719,306.9793,30.5875,50.1228,Mercury opp Mars; Mercury opp Saturn; Mars sq Jupiter
727,1998,Engineer,321.2605,293.5674,310.4741,319.2357,87.7712,195.6695,96.2844,195.7006,7.6348,16.0293,Sun conj Venus
728,1997,Scientist,106.8259,184.1553,125.6689,72.442,328.3801,8.6403,153.7688,53.0555,235.9313,81.3184,Moon opp Jupiter; Mars opp Saturn
729,1992,Engineer,247.2359,257.3464,269.7263,246.4506,356.6765,80.8281,344.3279,101.4531,27.4644,120.1409,Sun conj Venus; Moon opp Jupiter; Moon sq Saturn; Mercury sq Mars; Mars sq Jupiter
730,1991,Scientist,332.3951,331.1545,354.5479,342.4277,64.1044,190.973,215.8601,244.596,54.0792,240.2184,Sun conj Moon; Sun sq Mars; Moon sq Mars
731,1989,Engineer,224.913,103.322,245.9355,202.9379,179.7303,132.8805,95.5444,326.5145,287.5261,283.9882,Sun sq Jupiter; Moon conj Saturn; Mars sq Saturn
732,1984,Engineer,280.0023,160.8103,296.6259,325.7308,293.2739,40.7391,153.8831,261.6148,52.0804,116.2992,Moon conj Saturn; Mercury conj Mars
733,1984,Scientist,65.474,138.6063,55.3557,58.1619,249.6315,149.02,285.6606,120.0475,288.7707,235.4235,Sun conj Venus; Sun opp Mars; Mercury conj Venus; Mercury sq Jupiter; Venus sq Jupiter
734,1987,Engineer,137.9467,197.7621,140.1165,137.2364,193.0365,82.8412,30.1024,257.3716,189.7005,279.5733,Sun conj Mercury; Sun conj Venus; Moon conj Mars; Mercury conj Venus
735,1987,Engineer,253.1136,84.6695,225.2741,300.5285,6.1757,201.0148,344.7417,331.5255,21.4479,125.7651,Sun sq Saturn
736,1984,Scientist,106.091,51.8905,125.8765,151.3857,328.6634,87.2991,298.0159,20.1116,49.6085,346.3387,Mercury opp Saturn; Venus opp Mars
737,1984,Engineer,135.8859,9.4849,161.921,123.5676,252.5046,238.589,26.5573,301.4774,313.3717,10.8669,Mercury sq Mars
738,1991,Engineer,50.8599,88.2165,23.5586,82.6424,149.9382,275.5504,169.1153,50.4405,189.882,341.5557,Moon conj Venus; Moon opp Jupiter; Venus sq Saturn
739,1995,Scientist,148.1481,121.4413,163.9063,166.8918,103.2369,56.1194,317.2166,11.5629,270.4079,181.1864,Sun sq Jupiter; Mercury conj Venus
740,1980,Engineer,142.7006,152.5035,167.8022,138.3131,256.1064,92.8996,205.9434,110.1722,81.8333,335.3221,Sun conj Venus; Mercury sq Mars
741,1988,Scientist,350.324,187.7404,17.0879,314.3368,76.2711,222.8558,78.8063,66.1298,268.5585,201.3459,Sun sq Mars; Sun sq Saturn; Venus sq Jupiter; Mars conj Saturn
742,1982,Engineer,293.9612,168.637,283.4998,307.5827,297.8113,59.3368,289.2021,232.793,70.103,39.0243,Sun conj Mars; Sun conj Saturn; Mercury conj Saturn
743,1982,Scientist,130.5726,280.367,121.359,105.5675,58.5937,38.3272,76.2876,3.9517,327.4873,67.5878,Sun sq Jupiter; Moon opp Venus
